t|posX|posY|posZ|vel|velX|velY|velZ
630.000000|94.733207|5150.233195|-0.000000|8.161445|-0.008502|8.161441|-0.000000
631.000000|94.724705|5158.394636|-0.000000|8.161445|-0.008502|8.161441|-0.000000
632.000000|94.716203|5166.556076|-0.000000|8.161445|-0.008502|8.161440|-0.000000
633.000000|94.707701|5174.717516|-0.000000|8.161444|-0.008502|8.161440|-0.000000
634.000000|94.699200|5182.878956|-0.000000|8.161444|-0.008502|8.161440|-0.000000
635.000000|94.690698|5191.040395|-0.000000|8.161444|-0.008502|8.161440|-0.000000
636.000000|94.682196|5199.201835|-0.000000|8.161444|-0.008502|8.161439|-0.000000
637.000000|94.673694|5207.363274|-0.000000|8.161443|-0.008502|8.161439|-0.000000
638.000000|94.665192|5215.524712|-0.000000|8.161443|-0.008502|8.161439|-0.000000
639.000000|94.656691|5223.686151|-0.000000|8.161443|-0.008502|8.161439|-0.000000
640.000000|94.648189|5231.847589|-0.000000|8.161443|-0.008502|8.161438|-0.000000
641.000000|94.639687|5240.009027|-0.000000|8.161442|-0.008502|8.161438|-0.000000
642.000000|94.631185|5248.170465|-0.000000|8.161442|-0.008502|8.161438|-0.000000
643.000000|94.622683|5256.331903|-0.000000|8.161442|-0.008502|8.161438|-0.000000
644.000000|94.614181|5264.493340|-0.000000|8.161442|-0.008502|8.161437|-0.000000
645.000000|94.605680|5272.654777|-0.000000|8.161442|-0.008502|8.161437|-0.000000
646.000000|94.597178|5280.816214|-0.000000|8.161441|-0.008502|8.161437|-0.000000
647.000000|94.588676|5288.977650|-0.000000|8.161441|-0.008502|8.161437|-0.000000
648.000000|94.580174|5297.139087|-0.000000|8.161441|-0.008502|8.161436|-0.000000
649.000000|94.571672|5305.300523|-0.000000|8.161441|-0.008502|8.161436|-0.000000
650.000000|94.563170|5313.461959|-0.000000|8.161440|-0.008502|8.161436|-0.000000
651.000000|94.554669|5321.623394|-0.000000|8.161440|-0.008502|8.161436|-0.000000
652.000000|94.546167|5329.784830|-0.000000|8.161440|-0.008502|8.161435|-0.000000
653.000000|94.537665|5337.946265|-0.000000|8.161440|-0.008502|8.161435|-0.000000
654.000000|94.529163|5346.107700|-0.000000|8.161439|-0.008502|8.161435|-0.000000
655.000000|94.520661|5354.269135|-0.000000|8.161439|-0.008502|8.161435|-0.000000
656.000000|94.512159|5362.430569|-0.000000|8.161439|-0.008502|8.161434|-0.000000
657.000000|94.503657|5370.592003|-0.000000|8.161439|-0.008502|8.161434|-0.000000
658.000000|94.495155|5378.753437|-0.000000|8.161438|-0.008502|8.161434|-0.000000
659.000000|94.486654|5386.914871|-0.000000|8.161438|-0.008502|8.161434|-0.000000
660.000000|94.478152|5395.076305|-0.000000|8.161438|-0.008502|8.161434|-0.000000
661.000000|94.469650|5403.237738|-0.000000|8.161438|-0.008502|8.161433|-0.000000
662.000000|94.461148|5411.399171|-0.000000|8.161438|-0.008502|8.161433|-0.000000
663.000000|94.452646|5419.560604|-0.000000|8.161437|-0.008502|8.161433|-0.000000
664.000000|94.444144|5427.722037|-0.000000|8.161437|-0.008502|8.161433|-0.000000
665.000000|94.435642|5435.883469|-0.000000|8.161437|-0.008502|8.161432|-0.000000
666.000000|94.427140|5444.044901|-0.000000|8.161437|-0.008502|8.161432|-0.000000
667.000000|94.418638|5452.206333|-0.000000|8.161436|-0.008502|8.161432|-0.000000
668.000000|94.410136|5460.367765|-0.000000|8.161436|-0.008502|8.161432|-0.000000
669.000000|94.401634|5468.529197|-0.000000|8.161436|-0.008502|8.161432|-0.000000
670.000000|94.393132|5476.690628|-0.000000|8.161436|-0.008502|8.161431|-0.000000
671.000000|94.384631|5484.852059|-0.000000|8.161436|-0.008502|8.161431|-0.000000
672.000000|94.376129|5493.013490|-0.000000|8.161435|-0.008502|8.161431|-0.000000
673.000000|94.367627|5501.174920|-0.000000|8.161435|-0.008502|8.161431|-0.000000
674.000000|94.359125|5509.336351|-0.000000|8.161435|-0.008502|8.161430|-0.000000
675.000000|94.350623|5517.497781|-0.000000|8.161435|-0.008502|8.161430|-0.000000
676.000000|94.342121|5525.659211|-0.000000|8.161434|-0.008502|8.161430|-0.000000
677.000000|94.333619|5533.820641|-0.000000|8.161434|-0.008502|8.161430|-0.000000
678.000000|94.325117|5541.982070|-0.000000|8.161434|-0.008502|8.161430|-0.000000
679.000000|94.316615|5550.143500|-0.000000|8.161434|-0.008502|8.161429|-0.000000
680.000000|94.308113|5558.304929|-0.000000|8.161434|-0.008502|8.161429|-0.000000
681.000000|94.299611|5566.466358|-0.000000|8.161433|-0.008502|8.161429|-0.000000
682.000000|94.291109|5574.627786|-0.000000|8.161433|-0.008502|8.161429|-0.000000
683.000000|94.282607|5582.789215|-0.000000|8.161433|-0.008502|8.161428|-0.000000
684.000000|94.274105|5590.950643|-0.000000|8.161433|-0.008502|8.161428|-0.000000
685.000000|94.265603|5599.112071|-0.000000|8.161432|-0.008502|8.161428|-0.000000
686.000000|94.257101|5607.273499|-0.000000|8.161432|-0.008502|8.161428|-0.000000
687.000000|94.248599|5615.434926|-0.000000|8.161432|-0.008502|8.161428|-0.000000
688.000000|94.240097|5623.596354|-0.000000|8.161432|-0.008502|8.161427|-0.000000
689.000000|94.231595|5631.757781|-0.000000|8.161432|-0.008502|8.161427|-0.000000
690.000000|94.223093|5639.919208|-0.000000|8.161431|-0.008502|8.161427|-0.000000
691.000000|94.214591|5648.080635|-0.000000|8.161431|-0.008502|8.161427|-0.000000
692.000000|94.206089|5656.242061|-0.000000|8.161431|-0.008502|8.161427|-0.000000
693.000000|94.197587|5664.403488|-0.000000|8.161431|-0.008502|8.161426|-0.000000
694.000000|94.189085|5672.564914|-0.000000|8.161431|-0.008502|8.161426|-0.000000
695.000000|94.180583|5680.726340|-0.000000|8.161430|-0.008502|8.161426|-0.000000
696.000000|94.172081|5688.887765|-0.000000|8.161430|-0.008502|8.161426|-0.000000
697.000000|94.163579|5697.049191|-0.000000|8.161430|-0.008502|8.161426|-0.000000
698.000000|94.155077|5705.210616|-0.000000|8.161430|-0.008502|8.161425|-0.000000
699.000000|94.146575|5713.372041|-0.000000|8.161430|-0.008502|8.161425|-0.000000
700.000000|94.138073|5721.533466|-0.000000|8.161429|-0.008502|8.161425|-0.000000
701.000000|94.129571|5729.694891|-0.000000|8.161429|-0.008502|8.161425|-0.000000
702.000000|94.121069|5737.856315|-0.000000|8.161429|-0.008502|8.161424|-0.000000
703.000000|94.112567|5746.017740|-0.000000|8.161429|-0.008502|8.161424|-0.000000
704.000000|94.104065|5754.179164|-0.000000|8.161429|-0.008502|8.161424|-0.000000
705.000000|94.095562|5762.340588|-0.000000|8.161428|-0.008502|8.161424|-0.000000
706.000000|94.087060|5770.502011|-0.000000|8.161428|-0.008502|8.161424|-0.000000
707.000000|94.078558|5778.663435|-0.000000|8.161428|-0.008502|8.161423|-0.000000
708.000000|94.070056|5786.824858|-0.000000|8.161428|-0.008502|8.161423|-0.000000
709.000000|94.061554|5794.986281|-0.000000|8.161428|-0.008502|8.161423|-0.000000
710.000000|94.053052|5803.147704|-0.000000|8.161427|-0.008502|8.161423|-0.000000
711.000000|94.044550|5811.309127|-0.000000|8.161427|-0.008502|8.161423|-0.000000
712.000000|94.036048|5819.470549|-0.000000|8.161427|-0.008502|8.161422|-0.000000
713.000000|94.027546|5827.631972|-0.000000|8.161427|-0.008502|8.161422|-0.000000
714.000000|94.019044|5835.793394|-0.000000|8.161427|-0.008502|8.161422|-0.000000
715.000000|94.010542|5843.954816|-0.000000|8.161426|-0.008502|8.161422|-0.000000
716.000000|94.002040|5852.116237|-0.000000|8.161426|-0.008502|8.161422|-0.000000
717.000000|93.993538|5860.277659|-0.000000|8.161426|-0.008502|8.161422|-0.000000
718.000000|93.985035|5868.439080|-0.000000|8.161426|-0.008502|8.161421|-0.000000
719.000000|93.976533|5876.600501|-0.000000|8.161426|-0.008502|8.161421|-0.000000
720.000000|93.968031|5884.761922|-0.000000|8.161425|-0.008502|8.161421|-0.000000
721.000000|93.959529|5892.923343|-0.000000|8.161425|-0.008502|8.161421|-0.000000
722.000000|93.951027|5901.084763|-0.000000|8.161425|-0.008502|8.161421|-0.000000
723.000000|93.942525|5909.246184|-0.000000|8.161425|-0.008502|8.161420|-0.000000
724.000000|93.934023|5917.407604|-0.000000|8.161425|-0.008502|8.161420|-0.000000
725.000000|93.925521|5925.569024|-0.000000|8.161424|-0.008502|8.161420|-0.000000
726.000000|93.917019|5933.730444|-0.000000|8.161424|-0.008502|8.161420|-0.000000
727.000000|93.908516|5941.891863|-0.000000|8.161424|-0.008502|8.161420|-0.000000
728.000000|93.900014|5950.053283|-0.000000|8.161424|-0.008502|8.161419|-0.000000
729.000000|93.891512|5958.214702|-0.000000|8.161424|-0.008502|8.161419|-0.000000
730.000000|93.883010|5966.376121|-0.000000|8.161423|-0.008502|8.161419|-0.000000
731.000000|93.874508|5974.537540|-0.000000|8.161423|-0.008502|8.161419|-0.000000
732.000000|93.866006|5982.698958|-0.000000|8.161423|-0.008502|8.161419|-0.000000
733.000000|93.857504|5990.860377|-0.000000|8.161423|-0.008502|8.161418|-0.000000
734.000000|93.849001|5999.021795|-0.000000|8.161423|-0.008502|8.161418|-0.000000
735.000000|93.840499|6007.183213|-0.000000|8.161423|-0.008502|8.161418|-0.000000
736.000000|93.831997|6015.344631|-0.000000|8.161422|-0.008502|8.161418|-0.000000
737.000000|93.823495|6023.506049|-0.000000|8.161422|-0.008502|8.161418|-0.000000
738.000000|93.814993|6031.667466|-0.000000|8.161422|-0.008502|8.161418|-0.000000
739.000000|93.806491|6039.828884|-0.000000|8.161422|-0.008502|8.161417|-0.000000
740.000000|93.797988|6047.990301|-0.000000|8.161422|-0.008502|8.161417|-0.000000
741.000000|93.789486|6056.151718|-0.000000|8.161421|-0.008502|8.161417|-0.000000
742.000000|93.780984|6064.313135|-0.000000|8.161421|-0.008502|8.161417|-0.000000
743.000000|93.772482|6072.474551|-0.000000|8.161421|-0.008502|8.161417|-0.000000
744.000000|93.763980|6080.635968|-0.000000|8.161421|-0.008502|8.161416|-0.000000
745.000000|93.755478|6088.797384|-0.000000|8.161421|-0.008502|8.161416|-0.000000
746.000000|93.746975|6096.958800|-0.000000|8.161421|-0.008502|8.161416|-0.000000
747.000000|93.738473|6105.120216|-0.000000|8.161420|-0.008502|8.161416|-0.000000
748.000000|93.729971|6113.281632|-0.000000|8.161420|-0.008502|8.161416|-0.000000
749.000000|93.721469|6121.443047|-0.000000|8.161420|-0.008502|8.161416|-0.000000
750.000000|93.712967|6129.604463|-0.000000|8.161420|-0.008502|8.161415|-0.000000
751.000000|93.704464|6137.765878|-0.000000|8.161420|-0.008502|8.161415|-0.000000
752.000000|93.695962|6145.927293|-0.000000|8.161419|-0.008502|8.161415|-0.000000
753.000000|93.687460|6154.088708|-0.000000|8.161419|-0.008502|8.161415|-0.000000
754.000000|93.678958|6162.250123|-0.000000|8.161419|-0.008502|8.161415|-0.000000
755.000000|93.670456|6170.411537|-0.000000|8.161419|-0.008502|8.161414|-0.000000
756.000000|93.661953|6178.572951|-0.000000|8.161419|-0.008502|8.161414|-0.000000
757.000000|93.653451|6186.734365|-0.000000|8.161419|-0.008502|8.161414|-0.000000
758.000000|93.644949|6194.895779|-0.000000|8.161418|-0.008502|8.161414|-0.000000
759.000000|93.636447|6203.057193|-0.000000|8.161418|-0.008502|8.161414|-0.000000
760.000000|93.627945|6211.218607|-0.000000|8.161418|-0.008502|8.161414|-0.000000
761.000000|93.619442|6219.380020|-0.000000|8.161418|-0.008502|8.161413|-0.000000
762.000000|93.610940|6227.541434|-0.000000|8.161418|-0.008502|8.161413|-0.000000
763.000000|93.602438|6235.702847|-0.000000|8.161418|-0.008502|8.161413|-0.000000
764.000000|93.593936|6243.864260|-0.000000|8.161417|-0.008502|8.161413|-0.000000
765.000000|93.585433|6252.025672|-0.000000|8.161417|-0.008502|8.161413|-0.000000
766.000000|93.576931|6260.187085|-0.000000|8.161417|-0.008502|8.161413|-0.000000
767.000000|93.568429|6268.348497|-0.000000|8.161417|-0.008502|8.161412|-0.000000
768.000000|93.559927|6276.509910|-0.000000|8.161417|-0.008502|8.161412|-0.000000
769.000000|93.551424|6284.671322|-0.000000|8.161417|-0.008502|8.161412|-0.000000
770.000000|93.542922|6292.832734|-0.000000|8.161416|-0.008502|8.161412|-0.000000
771.000000|93.534420|6300.994145|-0.000000|8.161416|-0.008502|8.161412|-0.000000
772.000000|93.525918|6309.155557|-0.000000|8.161416|-0.008502|8.161412|-0.000000
773.000000|93.517415|6317.316968|-0.000000|8.161416|-0.008502|8.161411|-0.000000
774.000000|93.508913|6325.478380|-0.000000|8.161416|-0.008502|8.161411|-0.000000
775.000000|93.500411|6333.639791|-0.000000|8.161416|-0.008502|8.161411|-0.000000
776.000000|93.491909|6341.801202|-0.000000|8.161415|-0.008502|8.161411|-0.000000
777.000000|93.483406|6349.962612|-0.000000|8.161415|-0.008502|8.161411|-0.000000
778.000000|93.474904|6358.124023|-0.000000|8.161415|-0.008502|8.161411|-0.000000
779.000000|93.466402|6366.285433|-0.000000|8.161415|-0.008502|8.161410|-0.000000
780.000000|93.457900|6374.446844|-0.000000|8.161415|-0.008502|8.161410|-0.000000
781.000000|93.449397|6382.608254|-0.000000|8.161415|-0.008502|8.161410|-0.000000
782.000000|93.440895|6390.769664|-0.000000|8.161414|-0.008502|8.161410|-0.000000
783.000000|93.432393|6398.931073|-0.000000|8.161414|-0.008502|8.161410|-0.000000
784.000000|93.423891|6407.092483|-0.000000|8.161414|-0.008502|8.161410|-0.000000
785.000000|93.415388|6415.253892|-0.000000|8.161414|-0.008502|8.161409|-0.000000
786.000000|93.406886|6423.415302|-0.000000|8.161414|-0.008502|8.161409|-0.000000
787.000000|93.398384|6431.576711|-0.000000|8.161414|-0.008502|8.161409|-0.000000
788.000000|93.389881|6439.738120|-0.000000|8.161413|-0.008502|8.161409|-0.000000
789.000000|93.381379|6447.899528|-0.000000|8.161413|-0.008502|8.161409|-0.000000
790.000000|93.372877|6456.060937|-0.000000|8.161413|-0.008502|8.161409|-0.000000
791.000000|93.364374|6464.222346|-0.000000|8.161413|-0.008502|8.161408|-0.000000
792.000000|93.355872|6472.383754|-0.000000|8.161413|-0.008502|8.161408|-0.000000
793.000000|93.347370|6480.545162|-0.000000|8.161413|-0.008502|8.161408|-0.000000
794.000000|93.338868|6488.706570|-0.000000|8.161412|-0.008502|8.161408|-0.000000
795.000000|93.330365|6496.867978|-0.000000|8.161412|-0.008502|8.161408|-0.000000
796.000000|93.321863|6505.029385|-0.000000|8.161412|-0.008502|8.161408|-0.000000
797.000000|93.313361|6513.190793|-0.000000|8.161412|-0.008502|8.161408|-0.000000
798.000000|93.304858|6521.352200|-0.000000|8.161412|-0.008502|8.161407|-0.000000
799.000000|93.296356|6529.513607|-0.000000|8.161412|-0.008502|8.161407|-0.000000
800.000000|93.287854|6537.675015|-0.000000|8.161411|-0.008502|8.161407|-0.000000
801.000000|93.279351|6545.836421|-0.000000|8.161411|-0.008502|8.161407|-0.000000
802.000000|93.270849|6553.997828|-0.000000|8.161411|-0.008502|8.161407|-0.000000
803.000000|93.262347|6562.159235|-0.000000|8.161411|-0.008502|8.161407|-0.000000
804.000000|93.253844|6570.320641|-0.000000|8.161411|-0.008502|8.161406|-0.000000
805.000000|93.245342|6578.482047|-0.000000|8.161411|-0.008502|8.161406|-0.000000
806.000000|93.236840|6586.643454|-0.000000|8.161411|-0.008502|8.161406|-0.000000
807.000000|93.228337|6594.804859|-0.000000|8.161410|-0.008502|8.161406|-0.000000
808.000000|93.219835|6602.966265|-0.000000|8.161410|-0.008502|8.161406|-0.000000
809.000000|93.211333|6611.127671|-0.000000|8.161410|-0.008502|8.161406|-0.000000
810.000000|93.202830|6619.289076|-0.000000|8.161410|-0.008502|8.161405|-0.000000
811.000000|93.194328|6627.450482|-0.000000|8.161410|-0.008502|8.161405|-0.000000
812.000000|93.185826|6635.611887|-0.000000|8.161410|-0.008502|8.161405|-0.000000
813.000000|93.177323|6643.773292|-0.000000|8.161409|-0.008502|8.161405|-0.000000
814.000000|93.168821|6651.934697|-0.000000|8.161409|-0.008502|8.161405|-0.000000
815.000000|93.160319|6660.096102|-0.000000|8.161409|-0.008502|8.161405|-0.000000
816.000000|93.151816|6668.257506|-0.000000|8.161409|-0.008502|8.161405|-0.000000
817.000000|93.143314|6676.418911|-0.000000|8.161409|-0.008502|8.161404|-0.000000
818.000000|93.134812|6684.580315|-0.000000|8.161409|-0.008502|8.161404|-0.000000
819.000000|93.126309|6692.741719|-0.000000|8.161409|-0.008502|8.161404|-0.000000
820.000000|93.117807|6700.903123|-0.000000|8.161408|-0.008502|8.161404|-0.000000
821.000000|93.109305|6709.064527|-0.000000|8.161408|-0.008502|8.161404|-0.000000
822.000000|93.100802|6717.225931|-0.000000|8.161408|-0.008502|8.161404|-0.000000
823.000000|93.092300|6725.387334|-0.000000|8.161408|-0.008502|8.161404|-0.000000
824.000000|93.083797|6733.548738|-0.000000|8.161408|-0.008502|8.161403|-0.000000
825.000000|93.075295|6741.710141|-0.000000|8.161408|-0.008502|8.161403|-0.000000
826.000000|93.066793|6749.871544|-0.000000|8.161408|-0.008502|8.161403|-0.000000
827.000000|93.058290|6758.032947|-0.000000|8.161407|-0.008502|8.161403|-0.000000
828.000000|93.049788|6766.194350|-0.000000|8.161407|-0.008502|8.161403|-0.000000
829.000000|93.041286|6774.355752|-0.000000|8.161407|-0.008502|8.161403|-0.000000
830.000000|93.032783|6782.517155|-0.000000|8.161407|-0.008502|8.161403|-0.000000
831.000000|93.024281|6790.678557|-0.000000|8.161407|-0.008502|8.161402|-0.000000
832.000000|93.015778|6798.839959|-0.000000|8.161407|-0.008502|8.161402|-0.000000
833.000000|93.007276|6807.001362|-0.000000|8.161407|-0.008502|8.161402|-0.000000
834.000000|92.998774|6815.162763|-0.000000|8.161406|-0.008502|8.161402|-0.000000
835.000000|92.990271|6823.324165|-0.000000|8.161406|-0.008502|8.161402|-0.000000
836.000000|92.981769|6831.485567|-0.000000|8.161406|-0.008502|8.161402|-0.000000
837.000000|92.973266|6839.646968|-0.000000|8.161406|-0.008502|8.161402|-0.000000
838.000000|92.964764|6847.808370|-0.000000|8.161406|-0.008502|8.161401|-0.000000
839.000000|92.956262|6855.969771|-0.000000|8.161406|-0.008502|8.161401|-0.000000
840.000000|92.947759|6864.131172|-0.000000|8.161406|-0.008502|8.161401|-0.000000
841.000000|92.939257|6872.292573|-0.000000|8.161405|-0.008502|8.161401|-0.000000
842.000000|92.930754|6880.453974|-0.000000|8.161405|-0.008502|8.161401|-0.000000
843.000000|92.922252|6888.615375|-0.000000|8.161405|-0.008502|8.161401|-0.000000
844.000000|92.913750|6896.776775|-0.000000|8.161405|-0.008502|8.161401|-0.000000
845.000000|92.905247|6904.938175|-0.000000|8.161405|-0.008502|8.161400|-0.000000
846.000000|92.896745|6913.099576|-0.000000|8.161405|-0.008502|8.161400|-0.000000
847.000000|92.888242|6921.260976|-0.000000|8.161405|-0.008502|8.161400|-0.000000
848.000000|92.879740|6929.422376|-0.000000|8.161404|-0.008502|8.161400|-0.000000
849.000000|92.871238|6937.583776|-0.000000|8.161404|-0.008502|8.161400|-0.000000
850.000000|92.862735|6945.745175|-0.000000|8.161404|-0.008502|8.161400|-0.000000
851.000000|92.854233|6953.906575|-0.000000|8.161404|-0.008502|8.161400|-0.000000
852.000000|92.845730|6962.067974|-0.000000|8.161404|-0.008502|8.161399|-0.000000
853.000000|92.837228|6970.229373|-0.000000|8.161404|-0.008502|8.161399|-0.000000
854.000000|92.828725|6978.390773|-0.000000|8.161404|-0.008502|8.161399|-0.000000
855.000000|92.820223|6986.552172|-0.000000|8.161403|-0.008502|8.161399|-0.000000
856.000000|92.811721|6994.713570|-0.000000|8.161403|-0.008502|8.161399|-0.000000
857.000000|92.803218|7002.874969|-0.000000|8.161403|-0.008502|8.161399|-0.000000
858.000000|92.794716|7011.036368|-0.000000|8.161403|-0.008502|8.161399|-0.000000
859.000000|92.786213|7019.197766|-0.000000|8.161403|-0.008502|8.161398|-0.000000
860.000000|92.777711|7027.359165|-0.000000|8.161403|-0.008502|8.161398|-0.000000
861.000000|92.769208|7035.520563|-0.000000|8.161403|-0.008502|8.161398|-0.000000
862.000000|92.760706|7043.681961|-0.000000|8.161402|-0.008502|8.161398|-0.000000
863.000000|92.752204|7051.843359|-0.000000|8.161402|-0.008502|8.161398|-0.000000
864.000000|92.743701|7060.004756|-0.000000|8.161402|-0.008502|8.161398|-0.000000
865.000000|92.735199|7068.166154|-0.000000|8.161402|-0.008502|8.161398|-0.000000
866.000000|92.726696|7076.327552|-0.000000|8.161402|-0.008502|8.161398|-0.000000
867.000000|92.718194|7084.488949|-0.000000|8.161402|-0.008502|8.161397|-0.000000
868.000000|92.709691|7092.650346|-0.000000|8.161402|-0.008502|8.161397|-0.000000
869.000000|92.701189|7100.811743|-0.000000|8.161402|-0.008502|8.161397|-0.000000
870.000000|92.692686|7108.973140|-0.000000|8.161401|-0.008502|8.161397|-0.000000
871.000000|92.684184|7117.134537|-0.000000|8.161401|-0.008502|8.161397|-0.000000
872.000000|92.675682|7125.295934|-0.000000|8.161401|-0.008502|8.161397|-0.000000
873.000000|92.667179|7133.457330|-0.000000|8.161401|-0.008502|8.161397|-0.000000
874.000000|92.658677|7141.618727|-0.000000|8.161401|-0.008502|8.161396|-0.000000
875.000000|92.650174|7149.780123|-0.000000|8.161401|-0.008502|8.161396|-0.000000
876.000000|92.641672|7157.941519|-0.000000|8.161401|-0.008502|8.161396|-0.000000
877.000000|92.633169|7166.102915|-0.000000|8.161400|-0.008502|8.161396|-0.000000
878.000000|92.624667|7174.264311|-0.000000|8.161400|-0.008502|8.161396|-0.000000
879.000000|92.616164|7182.425707|-0.000000|8.161400|-0.008502|8.161396|-0.000000
880.000000|92.607662|7190.587103|-0.000000|8.161400|-0.008502|8.161396|-0.000000
881.000000|92.599159|7198.748498|-0.000000|8.161400|-0.008502|8.161396|-0.000000
882.000000|92.590657|7206.909894|-0.000000|8.161400|-0.008502|8.161395|-0.000000
883.000000|92.582154|7215.071289|-0.000000|8.161400|-0.008502|8.161395|-0.000000
884.000000|92.573652|7223.232684|-0.000000|8.161400|-0.008502|8.161395|-0.000000
885.000000|92.565149|7231.394079|-0.000000|8.161399|-0.008502|8.161395|-0.000000
886.000000|92.556647|7239.555474|-0.000000|8.161399|-0.008502|8.161395|-0.000000
887.000000|92.548144|7247.716869|-0.000000|8.161399|-0.008502|8.161395|-0.000000
888.000000|92.539642|7255.878264|-0.000000|8.161399|-0.008502|8.161395|-0.000000
889.000000|92.531139|7264.039658|-0.000000|8.161399|-0.008502|8.161395|-0.000000
890.000000|92.522637|7272.201053|-0.000000|8.161399|-0.008502|8.161394|-0.000000
891.000000|92.514135|7280.362447|-0.000000|8.161399|-0.008502|8.161394|-0.000000
892.000000|92.505632|7288.523841|-0.000000|8.161399|-0.008502|8.161394|-0.000000
893.000000|92.497130|7296.685235|-0.000000|8.161398|-0.008502|8.161394|-0.000000
894.000000|92.488627|7304.846629|-0.000000|8.161398|-0.008502|8.161394|-0.000000
895.000000|92.480125|7313.008023|-0.000000|8.161398|-0.008502|8.161394|-0.000000
896.000000|92.471622|7321.169416|-0.000000|8.161398|-0.008502|8.161394|-0.000000
897.000000|92.463120|7329.330810|-0.000000|8.161398|-0.008502|8.161394|-0.000000
898.000000|92.454617|7337.492203|-0.000000|8.161398|-0.008503|8.161393|-0.000000
899.000000|92.446115|7345.653596|-0.000000|8.161398|-0.008503|8.161393|-0.000000
900.000000|92.437612|7353.814990|-0.000000|8.161398|-0.008503|8.161393|-0.000000
901.000000|92.429110|7361.976383|-0.000000|8.161397|-0.008503|8.161393|-0.000000
902.000000|92.420607|7370.137776|-0.000000|8.161397|-0.008503|8.161393|-0.000000
903.000000|92.412105|7378.299168|-0.000000|8.161397|-0.008503|8.161393|-0.000000
904.000000|92.403602|7386.460561|-0.000000|8.161397|-0.008503|8.161393|-0.000000
905.000000|92.395099|7394.621953|-0.000000|8.161397|-0.008503|8.161393|-0.000000
906.000000|92.386597|7402.783346|-0.000000|8.161397|-0.008503|8.161392|-0.000000
907.000000|92.378094|7410.944738|-0.000000|8.161397|-0.008503|8.161392|-0.000000
908.000000|92.369592|7419.106130|-0.000000|8.161397|-0.008503|8.161392|-0.000000
909.000000|92.361089|7427.267522|-0.000000|8.161396|-0.008503|8.161392|-0.000000
910.000000|92.352587|7435.428914|-0.000000|8.161396|-0.008503|8.161392|-0.000000
911.000000|92.344084|7443.590306|-0.000000|8.161396|-0.008503|8.161392|-0.000000
912.000000|92.335582|7451.751698|-0.000000|8.161396|-0.008503|8.161392|-0.000000
913.000000|92.327079|7459.913089|-0.000000|8.161396|-0.008503|8.161392|-0.000000
914.000000|92.318577|7468.074481|-0.000000|8.161396|-0.008503|8.161391|-0.000000
915.000000|92.310074|7476.235872|-0.000000|8.161396|-0.008503|8.161391|-0.000000
916.000000|92.301572|7484.397263|-0.000000|8.161396|-0.008503|8.161391|-0.000000
917.000000|92.293069|7492.558654|-0.000000|8.161396|-0.008503|8.161391|-0.000000
918.000000|92.284567|7500.720045|-0.000000|8.161395|-0.008503|8.161391|-0.000000
919.000000|92.276064|7508.881436|-0.000000|8.161395|-0.008503|8.161391|-0.000000
920.000000|92.267562|7517.042827|-0.000000|8.161395|-0.008503|8.161391|-0.000000
921.000000|92.259059|7525.204218|-0.000000|8.161395|-0.008503|8.161391|-0.000000
922.000000|92.250557|7533.365608|-0.000000|8.161395|-0.008503|8.161390|-0.000000
923.000000|92.242054|7541.526998|-0.000000|8.161395|-0.008503|8.161390|-0.000000
924.000000|92.233551|7549.688389|-0.000000|8.161395|-0.008503|8.161390|-0.000000
925.000000|92.225049|7557.849779|-0.000000|8.161395|-0.008503|8.161390|-0.000000
926.000000|92.216546|7566.011169|-0.000000|8.161394|-0.008503|8.161390|-0.000000
927.000000|92.208044|7574.172559|-0.000000|8.161394|-0.008503|8.161390|-0.000000
928.000000|92.199541|7582.333949|-0.000000|8.161394|-0.008503|8.161390|-0.000000
929.000000|92.191039|7590.495338|-0.000000|8.161394|-0.008503|8.161390|-0.000000
930.000000|92.182536|7598.656728|-0.000000|8.161394|-0.008503|8.161390|-0.000000
931.000000|92.174034|7606.818117|-0.000000|8.161394|-0.008503|8.161389|-0.000000
932.000000|92.165531|7614.979507|-0.000000|8.161394|-0.008503|8.161389|-0.000000
933.000000|92.157029|7623.140896|-0.000000|8.161394|-0.008503|8.161389|-0.000000
934.000000|92.148526|7631.302285|-0.000000|8.161394|-0.008503|8.161389|-0.000000
935.000000|92.140023|7639.463674|-0.000000|8.161393|-0.008503|8.161389|-0.000000
936.000000|92.131521|7647.625063|-0.000000|8.161393|-0.008503|8.161389|-0.000000
937.000000|92.123018|7655.786451|-0.000000|8.161393|-0.008503|8.161389|-0.000000
938.000000|92.114516|7663.947840|-0.000000|8.161393|-0.008503|8.161389|-0.000000
939.000000|92.106013|7672.109229|-0.000000|8.161393|-0.008503|8.161389|-0.000000
940.000000|92.097511|7680.270617|-0.000000|8.161393|-0.008503|8.161388|-0.000000
941.000000|92.089008|7688.432005|-0.000000|8.161393|-0.008503|8.161388|-0.000000
942.000000|92.080506|7696.593394|-0.000000|8.161393|-0.008503|8.161388|-0.000000
943.000000|92.072003|7704.754782|-0.000000|8.161393|-0.008503|8.161388|-0.000000
944.000000|92.063500|7712.916170|-0.000000|8.161392|-0.008503|8.161388|-0.000000
945.000000|92.054998|7721.077557|-0.000000|8.161392|-0.008503|8.161388|-0.000000
946.000000|92.046495|7729.238945|-0.000000|8.161392|-0.008503|8.161388|-0.000000
